,origin,destination,startdate,deptime,arrtime,stops,duration,layovers,airline,currency,price,url
186,HEL,LON,2023-11-30,6:30 AM,2:05 PM,2,9 hr 35 min,215,"Scandinavian Airlines, Austrian",USD,406,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
187,HEL,LON,2023-11-30,7:30 PM,8:05 AM+1,1,14 hr 35 min,580,Lufthansa,USD,414,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
188,HEL,LON,2023-11-30,2:00 PM,5:40 PM,1,5 hr 40 min,85,"Lufthansa, Operated by Lufthansa CityLine",USD,417,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
189,HEL,LON,2023-11-30,2:00 PM,10:55 AM+1,1,22 hr 55 min,945,Icelandair,USD,418,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
190,HEL,LON,2023-11-30,6:30 AM,6:35 PM,2,14 hr 5 min,525,"Scandinavian Airlines, SWISS, Operated by Helvetic",USD,424,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
191,HEL,LON,2023-11-30,6:30 AM,6:35 PM,2,14 hr 5 min,535,"Scandinavian Airlines, SWISS, Operated by Air Baltic, Helvetic",USD,424,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
192,HEL,LON,2023-11-30,2:00 PM,10:20 AM+1,1,22 hr 20 min,1080,Lufthansa,USD,438,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
193,HEL,LON,2023-11-30,5:40 PM,10:20 AM+1,1,18 hr 40 min,860,Lufthansa,USD,438,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
194,HEL,LON,2023-11-30,8:10 AM,6:45 PM,2,12 hr 35 min,415,"Finnair, Aer Lingus, British Airways, Operated by Emerald Airlines for Aer Lingus",USD,443,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
195,HEL,LON,2023-11-30,7:30 PM,9:25 AM+1,2,15 hr 55 min,635,"Lufthansa, Operated by Lufthansa CityLine",USD,457,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
196,HEL,LON,2023-11-30,4:25 PM,10:20 AM+1,2,19 hr 55 min,900,"Scandinavian Airlines, Lufthansa, Operated by Xfly for Scandinavian Airlines",USD,461,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
197,HEL,LON,2023-11-30,4:50 PM,10:15 AM+1,1,19 hr 25 min,760,"Finnair, Iberia, British Airways, Operated by Iberia Express",USD,470,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
198,HEL,LON,2023-11-30,7:30 PM,10:25 AM+1,1,16 hr 55 min,720,Lufthansa,USD,479,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
199,HEL,LON,2023-11-30,12:45 PM,10:20 AM+1,2,23 hr 35 min,1090,"Lufthansa, Operated by Lufthansa CityLine",USD,483,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
200,HEL,LON,2023-11-30,5:40 PM,7:35 AM+1,1,15 hr 55 min,700,"Lufthansa, Operated by Lufthansa CityLine",USD,490,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
201,HEL,LON,2023-11-30,5:40 PM,7:45 AM+1,1,16 hr 5 min,690,Lufthansa,USD,490,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
202,HEL,LON,2023-11-30,12:45 PM,10:20 AM+1,2,23 hr 35 min,1090,"Lufthansa, Operated by Lufthansa CityLine",USD,496,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
203,HEL,LON,2023-11-30,12:45 PM,10:20 AM+1,2,23 hr 35 min,1090,"Lufthansa, Operated by Lufthansa CityLine",USD,496,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
204,HEL,LON,2023-11-30,12:45 PM,10:20 AM+1,2,23 hr 35 min,1090,"Lufthansa, Operated by Lufthansa CityLine",USD,496,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
205,HEL,LON,2023-11-30,12:45 PM,10:20 AM+1,2,23 hr 35 min,1090,"Lufthansa, Operated by Lufthansa CityLine",USD,496,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
206,HEL,LON,2023-11-30,2:00 PM,7:35 AM+1,1,19 hr 35 min,920,"Lufthansa, Operated by Lufthansa CityLine",USD,503,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
207,HEL,LON,2023-11-30,2:00 PM,9:25 AM+1,1,21 hr 25 min,1030,"Lufthansa, Operated by Lufthansa CityLine",USD,503,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
208,HEL,LON,2023-11-30,5:40 PM,8:45 AM+1,1,17 hr 5 min,750,Lufthansa,USD,503,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
209,HEL,LON,2023-11-30,5:40 PM,9:25 AM+1,1,17 hr 45 min,810,"Lufthansa, Operated by Lufthansa CityLine",USD,503,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
210,HEL,LON,2023-11-30,5:40 PM,9:45 AM+1,1,18 hr 5 min,810,Lufthansa,USD,503,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
211,HEL,LON,2023-11-30,5:40 PM,10:45 AM+1,1,19 hr 5 min,870,Lufthansa,USD,503,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
212,HEL,LON,2023-11-30,8:10 AM,6:00 PM,2,11 hr 50 min,385,"Finnair, Loganair, British Airways",USD,510,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
213,HEL,LON,2023-11-30,7:45 AM,7:00 PM,2,13 hr 15 min,325,"Finnair, Iberia, Operated by Air Nostrum for Iberia, Iberia Express",USD,511,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
214,HEL,LON,2023-11-30,12:25 PM,8:50 PM,1,10 hr 25 min,140,Turkish Airlines,USD,540,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
215,HEL,LON,2023-11-30,12:25 PM,10:15 PM,1,11 hr 50 min,225,Turkish Airlines,USD,540,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
216,HEL,LON,2023-11-30,12:25 PM,9:30 AM+1,1,23 hr 5 min,900,Turkish Airlines,USD,540,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
217,HEL,LON,2023-11-30,12:25 PM,12:55 PM+1,1,26 hr 30 min,1105,Turkish Airlines,USD,540,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
218,HEL,LON,2023-11-30,6:50 PM,9:30 AM+1,1,16 hr 40 min,520,Turkish Airlines,USD,540,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
219,HEL,LON,2023-11-30,6:50 PM,9:55 AM+1,1,17 hr 5 min,545,Turkish Airlines,USD,540,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
220,HEL,LON,2023-11-30,6:50 PM,12:55 PM+1,1,20 hr 5 min,725,Turkish Airlines,USD,540,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
221,HEL,LON,2023-11-30,6:50 PM,2:40 PM+1,1,21 hr 50 min,840,Turkish Airlines,USD,540,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
222,HEL,LON,2023-11-30,6:50 PM,3:50 PM+1,1,23 hr,900,Turkish Airlines,USD,540,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
223,HEL,LON,2023-11-30,12:45 PM,10:20 AM+1,2,23 hr 35 min,1090,"Lufthansa, Operated by Lufthansa CityLine",USD,563,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
224,HEL,LON,2023-11-30,12:45 PM,10:20 AM+1,2,23 hr 35 min,1090,"Lufthansa, Operated by Lufthansa CityLine",USD,563,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
225,HEL,LON,2023-11-30,4:00 PM,7:55 AM+1,2,17 hr 55 min,750,"Finnair, Aer Lingus, British Airways",USD,589,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
226,HEL,LON,2023-11-30,4:40 PM,10:15 AM+1,2,19 hr 35 min,725,"Finnair, Iberia, Operated by Iberia Express",USD,606,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
227,HEL,LON,2023-11-30,12:25 PM,2:55 PM+1,2,28 hr 30 min,1125,"Turkish Airlines, Operated by Anadolujet Trademark of Turkish Airlines",USD,621,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
228,HEL,LON,2023-11-30,12:25 PM,2:55 PM+1,2,28 hr 30 min,1130,"Turkish Airlines, Operated by Anadolujet Trademark of Turkish Airlines",USD,621,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
229,HEL,LON,2023-11-30,12:25 PM,2:55 PM+1,2,28 hr 30 min,1130,"Turkish Airlines, Operated by Anadolujet Trademark of Turkish Airlines",USD,621,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
230,HEL,LON,2023-11-30,12:25 PM,2:55 PM+1,2,28 hr 30 min,1130,"Turkish Airlines, Operated by Anadolujet Trademark of Turkish Airlines",USD,621,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
231,HEL,LON,2023-11-30,12:25 PM,2:55 PM+1,2,28 hr 30 min,1130,"Turkish Airlines, Operated by Anadolujet Trademark of Turkish Airlines",USD,621,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
232,HEL,LON,2023-11-30,12:25 PM,2:55 PM+1,2,28 hr 30 min,1130,"Turkish Airlines, Operated by Anadolujet Trademark of Turkish Airlines",USD,621,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
233,HEL,LON,2023-11-30,12:25 PM,2:55 PM+1,2,28 hr 30 min,1130,"Turkish Airlines, Operated by Anadolujet Trademark of Turkish Airlines",USD,621,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
234,HEL,LON,2023-11-30,12:25 PM,2:55 PM+1,2,28 hr 30 min,1125,"Turkish Airlines, Operated by Anadolujet Trademark of Turkish Airlines",USD,621,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
235,HEL,LON,2023-11-30,12:25 PM,2:55 PM+1,2,28 hr 30 min,1130,"Turkish Airlines, Operated by Anadolujet Trademark of Turkish Airlines",USD,621,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
236,HEL,LON,2023-11-30,6:50 PM,2:55 PM+1,2,22 hr 5 min,745,"Turkish Airlines, Operated by Anadolujet Trademark of Turkish Airlines",USD,621,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
237,HEL,LON,2023-11-30,6:50 PM,2:55 PM+1,2,22 hr 5 min,745,"Turkish Airlines, Operated by Anadolujet Trademark of Turkish Airlines",USD,621,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
238,HEL,LON,2023-11-30,6:50 PM,2:55 PM+1,2,22 hr 5 min,750,"Turkish Airlines, Operated by Anadolujet Trademark of Turkish Airlines",USD,621,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
239,HEL,LON,2023-11-30,6:50 PM,2:55 PM+1,2,22 hr 5 min,750,"Turkish Airlines, Operated by Anadolujet Trademark of Turkish Airlines",USD,621,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
240,HEL,LON,2023-11-30,6:50 PM,2:55 PM+1,2,22 hr 5 min,750,"Turkish Airlines, Operated by Anadolujet Trademark of Turkish Airlines",USD,621,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
241,HEL,LON,2023-11-30,6:50 PM,2:55 PM+1,2,22 hr 5 min,750,"Turkish Airlines, Operated by Anadolujet Trademark of Turkish Airlines",USD,621,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
242,HEL,LON,2023-11-30,5:20 AM,10:25 AM,2,7 hr 5 min,105,"Air Baltic, Lufthansa",USD,655,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
243,HEL,LON,2023-11-30,8:40 AM,6:00 PM,2,11 hr 20 min,390,"Air Baltic, LOT",USD,699,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
244,HEL,LON,2023-11-30,5:20 AM,10:05 AM,2,6 hr 45 min,110,"Air Baltic, Brussels Airlines",USD,722,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
245,HEL,LON,2023-11-30,6:20 PM,10:20 AM+1,2,18 hr,795,"Scandinavian Airlines, Lufthansa",USD,729,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
246,HEL,LON,2023-11-30,8:25 PM,10:20 AM+1,2,15 hr 55 min,665,"Scandinavian Airlines, Lufthansa",USD,740,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
247,HEL,LON,2023-11-30,12:45 PM,6:40 PM,2,7 hr 55 min,95,"Lufthansa, Austrian, Operated by Lufthansa CityLine",USD,747,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
248,HEL,LON,2023-11-30,7:25 AM,4:40 PM,2,11 hr 15 min,385,"Scandinavian Airlines, Lufthansa, Operated by Xfly, Lufthansa CityLine",USD,750,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
249,HEL,LON,2023-11-30,7:25 AM,5:05 PM,2,11 hr 40 min,405,"Scandinavian Airlines, Lufthansa, Operated by Xfly",USD,750,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
250,HEL,LON,2023-11-30,7:25 AM,5:40 PM,2,12 hr 15 min,445,"Scandinavian Airlines, Lufthansa, Operated by Xfly, Lufthansa CityLine",USD,750,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
251,HEL,LON,2023-11-30,7:25 AM,6:45 PM,2,13 hr 20 min,475,"Scandinavian Airlines, Aer Lingus, Operated by Xfly, Smartlynx Airlines",USD,764,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
252,HEL,LON,2023-11-30,7:25 AM,5:20 PM,2,11 hr 55 min,375,"Scandinavian Airlines, LOT, Operated by Xfly",USD,770,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
253,HEL,LON,2023-11-30,7:25 AM,10:00 PM,2,16 hr 35 min,660,"Scandinavian Airlines, LOT, Operated by Xfly",USD,770,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
254,HEL,LON,2023-11-30,12:45 PM,6:35 PM,2,7 hr 50 min,145,"Lufthansa, SWISS, Operated by Lufthansa CityLine, Lufthansa CityLine, Helvetic",USD,822,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
255,HEL,LON,2023-11-30,7:25 AM,5:05 PM,2,11 hr 40 min,385,"Scandinavian Airlines, SWISS, Operated by Xfly, Smartlynx Airlines EE",USD,824,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
256,HEL,LON,2023-11-30,7:25 AM,6:35 PM,2,13 hr 10 min,475,"Scandinavian Airlines, SWISS, Operated by Xfly, Smartlynx Airlines EE, Helvetic",USD,824,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
257,HEL,LON,2023-11-30,10:15 AM,5:05 PM,2,8 hr 50 min,220,"Scandinavian Airlines, SWISS, Operated by Xfly, Smartlynx Airlines EE",USD,824,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
258,HEL,LON,2023-11-30,10:15 AM,6:35 PM,2,10 hr 20 min,310,"Scandinavian Airlines, SWISS, Operated by Xfly, Smartlynx Airlines EE, Helvetic",USD,824,https://www.google.com/travel/flights/search?tfs=CBwQAhojEgoyMDIzLTExLTMwagcIARIDSEVMcgwIAxIIL20vMDRqcGxAAUgBcAGCAQsI____________AZgBAg&tfu=EgYIARAAGAAqAggD&curr=USD
